reg,libelle_reg,libelle_dep,jour,dom_tom,incid_tous,incid_70+,rea%,rea%_dep,niveau_global
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-03-25,,,,44.01,5.19,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-03-26,,,,50.27,5.19,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-03-27,,,,59.57,6.49,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-03-28,,,,75.31,10.39,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-03-29,,,,86.94,27.27,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-03-30,,,,102.33,40.26,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-03-31,,,,109.66,40.26,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-01,,,,118.25,40.26,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-02,,,,123.26,42.86,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-03,,,,127.73,40.26,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-04,,,,132.2,42.86,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-05,,,,137.57,53.25,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-06,,,,138.64,50.65,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-07,,,,133.81,50.65,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-08,,,,130.41,48.05,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-09,,,,127.19,46.75,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-10,,,,123.26,44.16,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-11,,,,120.39,35.06,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-12,,,,118.96,35.06,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-13,,,,118.43,35.06,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-14,,,,116.46,35.06,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-15,,,,112.88,33.77,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-16,,,,110.91,33.77,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-17,,,,106.26,33.77,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-18,,,,102.15,28.57,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-19,,,,101.07,28.57,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-20,,,,101.61,28.57,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-21,,,,97.32,28.57,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-22,,,,91.06,23.38,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-23,,,,85.15,23.38,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-24,,,,81.93,20.78,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-25,,,,78.35,18.18,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-26,,,,77.46,19.48,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-27,,,,76.39,18.18,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-28,,,,71.56,18.18,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-29,,,,68.34,18.18,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-04-30,,,,66.37,19.48,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-01,,,,64.22,16.88,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-02,,,,64.22,16.88,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-03,,,,64.04,19.48,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-04,,,,61.72,19.48,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-05,,,,56.17,16.88,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-06,,,,52.95,14.29,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-07,,,,49.37,11.69,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-08,,,,46.87,9.09,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-09,,,,45.62,7.79,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-10,,,,45.26,7.79,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-11,,,,43.83,7.79,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-12,,,,42.22,7.79,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-13,,,,40.07,7.79,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-14,,,,37.75,6.49,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-15,,,,36.67,6.49,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-16,,,,33.81,6.49,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-17,,,,33.81,6.49,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-18,,,,32.74,5.19,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-19,False,1.95,,30.59,5.19,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-20,False,1.65,,29.34,5.19,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-21,False,1.8,,28.44,5.19,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-22,False,1.2,,27.19,5.19,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-23,False,1.2,,26.48,5.19,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-24,False,1.2,,26.65,6.49,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-25,False,1.05,,25.76,7.79,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-26,False,1.5,,24.69,7.79,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-27,False,1.35,,23.79,7.79,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-28,False,0.9,,20.75,6.49,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-29,False,0.9,,19.68,5.19,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-30,False,0.9,,21.11,5.19,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-05-31,False,0.9,,22.54,5.19,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-01,False,0.9,,21.82,5.19,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-02,False,0.6,,20.75,5.19,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-03,False,0.6,,17.89,6.49,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-04,False,0.45,,16.82,6.49,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-05,False,0.3,,15.21,6.49,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-06,False,0.15,0.0,14.85,6.49,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-07,False,0.15,0.0,14.85,6.49,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-08,False,0.15,0.0,14.49,6.49,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-09,False,0.45,1.89,11.99,5.19,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-10,False,0.6,1.89,11.45,5.19,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-11,False,0.75,1.89,8.94,2.6,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-12,False,0.75,1.89,8.05,2.6,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-13,False,0.75,1.89,7.33,2.6,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-14,False,0.75,1.89,7.33,2.6,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-15,False,0.75,1.89,6.98,2.6,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-16,False,0.3,0.0,6.8,2.6,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-17,False,0.15,0.0,6.62,2.6,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-18,False,0.3,0.0,6.08,2.6,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-19,False,0.6,0.0,6.26,2.6,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-20,False,0.75,0.95,6.26,2.6,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-21,False,0.75,0.95,6.26,2.6,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-22,False,0.75,0.95,5.72,2.6,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-23,False,0.75,0.95,5.72,2.6,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-24,False,0.9,0.95,5.72,2.6,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-25,False,0.6,0.95,5.55,2.6,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-26,False,0.3,0.95,5.37,2.6,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-27,False,0.75,0.95,5.19,2.6,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-28,False,0.9,0.95,5.19,2.6,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-29,False,1.65,0.95,5.19,2.6,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-06-30,False,2.39,0.95,4.83,2.6,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-01,False,2.24,0.95,4.47,2.6,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-02,False,2.39,0.95,4.47,2.6,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-03,False,2.69,0.95,4.29,1.3,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-04,False,2.09,0.0,4.47,1.3,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-05,False,1.95,0.0,4.47,1.3,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-06,False,1.2,0.0,4.65,1.3,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-07,False,0.6,0.0,5.01,1.3,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-08,False,0.6,0.0,5.55,1.3,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-09,False,0.45,0.0,5.01,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-10,False,0.15,0.0,4.47,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-11,False,0.15,0.0,4.29,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-12,False,0.15,0.0,4.11,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-13,False,0.3,0.95,4.29,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-14,False,0.15,0.95,4.11,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-15,False,0.3,1.9,3.76,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-16,False,0.3,1.9,3.94,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-17,False,0.3,1.9,3.94,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-18,False,0.45,1.9,4.11,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-19,False,0.45,1.9,3.76,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-20,False,0.3,0.95,3.4,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-21,False,0.45,0.95,3.22,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-22,False,0.3,0.0,3.4,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-23,False,0.45,0.0,3.4,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-24,False,1.35,0.95,3.76,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-25,False,1.2,0.95,3.58,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-26,False,1.2,0.95,3.58,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-27,False,1.2,0.95,2.86,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-28,False,1.5,0.95,2.68,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-29,False,1.95,0.95,3.04,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-30,False,2.39,0.95,2.86,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-07-31,False,2.54,0.0,2.86,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-01,False,2.84,0.0,2.86,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-02,False,2.99,0.0,2.86,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-03,False,4.94,0.95,2.86,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-04,False,5.54,0.95,2.86,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-05,False,7.03,0.95,3.04,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-06,False,7.33,0.95,3.22,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-07,False,7.03,1.9,3.4,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-08,False,7.63,2.8499999999999996,3.4,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-09,False,7.78,2.8499999999999996,3.4,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-10,False,6.43,1.8999999999999997,3.4,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-11,False,6.43,3.7899999999999996,3.04,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-12,False,6.13,3.7899999999999996,3.4,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-13,False,6.43,4.739999999999999,3.58,1.3,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-14,False,7.48,5.679999999999999,3.76,1.3,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-15,False,6.73,4.729999999999999,3.76,1.3,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-16,False,7.18,4.729999999999999,3.76,1.3,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-17,False,10.62,6.619999999999998,3.76,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-18,False,13.77,4.729999999999999,3.94,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-19,False,16.31,4.729999999999999,3.58,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-20,False,17.51,6.619999999999998,3.4,1.3,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-21,False,20.35,6.619999999999998,3.4,1.3,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-22,False,21.1,6.619999999999998,3.4,1.3,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-23,False,20.95,6.619999999999998,3.4,1.3,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-24,False,21.7,4.729999999999999,3.58,1.3,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-25,False,22.0,4.729999999999999,3.4,1.3,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-26,False,23.79,6.619999999999998,3.4,1.3,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-27,False,30.67,7.5699999999999985,3.22,1.3,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-28,False,34.27,11.359999999999998,3.76,1.3,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-29,False,36.06,14.199999999999998,4.47,1.3,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-30,False,36.06,14.199999999999998,4.65,1.3,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-08-31,False,37.41,15.149999999999997,5.37,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-01,False,44.59,16.099999999999998,6.26,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-02,False,48.78,16.099999999999998,6.8,0.0,OK
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-03,False,52.52,14.2,6.8,0.0,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-04,False,54.77,9.469999999999999,7.51,0.0,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-05,False,56.86,7.579999999999998,7.51,0.0,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-06,False,59.7,9.469999999999999,7.51,0.0,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-07,False,64.79,10.41,8.23,0.0,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-08,False,66.44,13.25,9.48,1.3,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-09,False,69.58,24.619999999999997,10.55,1.3,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-10,False,67.04,28.409999999999997,11.99,3.9,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-11,False,71.08,32.199999999999996,11.81,3.9,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-12,False,71.67,39.769999999999996,12.34,3.9,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-13,False,70.18,40.72,12.7,3.9,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-14,False,76.91,60.61,14.13,3.9,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-15,False,75.12,66.28999999999999,15.56,5.19,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-16,False,71.82,57.76999999999999,16.46,6.49,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-17,False,72.12,59.669999999999995,16.99,5.19,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-18,False,71.82,62.51,17.71,6.49,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-19,False,71.08,57.78,18.78,6.49,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-20,False,72.57,56.83,18.96,6.49,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-21,False,68.23,41.68,21.65,7.79,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-22,False,68.68,43.58,22.18,10.39,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-23,False,71.82,43.58,23.26,7.79,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-24,False,77.36,40.74,22.36,6.49,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-25,False,77.51,39.790000000000006,22.9,5.19,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-26,False,78.71,40.74000000000001,22.36,5.19,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-27,False,79.46,39.89000000000001,23.26,6.49,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-28,False,82.9,40.56,25.22,10.39,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-29,False,89.48,37.53000000000001,24.87,11.69,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-09-30,False,97.71,41.13,25.94,10.39,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-01,False,99.95,40.56,25.22,7.79,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-02,False,106.54,46.44,26.3,7.79,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-03,False,109.98,45.87,26.83,7.79,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-04,False,111.48,46.91,28.09,10.39,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-05,False,122.55,58.370000000000005,29.7,10.39,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-06,False,132.87,68.79,30.05,10.39,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-07,False,137.96,71.91,30.77,9.09,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-08,False,149.03,84.41,31.48,9.09,Alerte
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-09,False,163.4,94.83,32.2,6.49,Alerte renforcée
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-10,False,170.58,100.03999999999999,33.09,6.49,Alerte renforcée
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-11,False,175.82,117.75999999999999,34.88,6.49,Alerte renforcée
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-12,False,196.92,135.48,35.96,9.09,Alerte renforcée
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-13,False,212.93,161.53,39.53,10.39,Alerte renforcée
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-14,False,221.61,173.0,41.86,12.99,Alerte renforcée
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-15,False,233.43,202.19,45.26,14.29,Alerte renforcée
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-16,False,252.73,255.02999999999997,47.05,14.29,Alerte maximale
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-17,False,260.66,268.38,49.02,15.58,Alerte maximale
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-18,False,261.11,264.68,51.16,14.29,Alerte maximale
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-19,False,288.34,298.28999999999996,55.1,19.48,Alerte maximale
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-20,False,319.17,343.46,60.29,20.78,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-21,False,356.28,373.57,63.86,24.68,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-22,False,390.69,387.38,66.37,25.97,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-23,False,425.71,394.01,71.38,24.68,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-24,False,443.81,413.9,73.88,25.97,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-25,False,456.83,423.36999999999995,75.67,23.38,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-26,False,502.32,506.7199999999999,83.72,31.17,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-27,False,530.3,521.8799999999999,87.66,29.87,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-28,False,546.31,530.41,91.77,33.77,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-29,False,554.69,565.46,97.67,33.77,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-30,False,558.28,571.1500000000001,103.76,32.47,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-10-31,False,552.89,568.3100000000001,109.48,38.96,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-11-01,False,548.56,568.3100000000001,111.09,42.86,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-11-02,False,535.84,539.9000000000001,113.06,46.75,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-11-03,False,530.75,597.6700000000001,119.14,50.65,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-11-04,False,523.42,653.5500000000001,126.65,46.75,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-11-05,False,521.77,663.97,131.31,53.25,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-11-06,False,508.0,680.07,131.48,49.35,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-11-07,False,499.33,676.2800000000001,137.75,53.25,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-11-08,False,496.48,685.76,142.93,54.55,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-11-09,False,456.68,663.02,146.69,55.84,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-11-10,False,425.11,597.67,145.08,54.55,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-11-11,False,358.67,498.21999999999997,147.41,51.95,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-11-12,False,328.89,510.53,149.37,57.14,État urgence sanitaire
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-11-13,,,,147.05,54.55,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-11-14,,,,149.37,59.74,
84,Auvergne-Rhône-Alpes,Puy-de-Dôme,2020-11-15,,,,152.06,62.34,
75,Nouvelle-Aquitaine,Pyrénées-Atlantiques,2020-03-18,,,,2.91,0.0,
75,Nouvelle-Aquitaine,Pyrénées-Atlantiques,2020-03-19,,,,2.67,0.0,
75,Nouvelle-Aquitaine,Pyrénées-Atlantiques,2020-03-20,,,,3.64,0.0,
75,Nouvelle-Aquitaine,Pyrénées-Atlantiques,2020-03-21,,,,6.8,2.86,
75,Nouvelle-Aquitaine,Pyrénées-Atlantiques,2020-03-22,,,,9.47,2.86,
75,Nouvelle-Aquitaine,Pyrénées-Atlantiques,2020-03-23,,,,10.92,2.86,
75,Nouvelle-Aquitaine,Pyrénées-Atlantiques,2020-03-24,,,,16.5,14.29,
75,Nouvelle-Aquitaine,Pyrénées-Atlantiques,2020-03-25,,,,17.96,20.0,
75,Nouvelle-Aquitaine,Pyrénées-Atlantiques,2020-03-26,,,,23.06,25.71,
75,Nouvelle-Aquitaine,Pyrénées-Atlantiques,2020-03-27,,,,27.67,31.43,
75,Nouvelle-Aquitaine,Pyrénées-Atlantiques,2020-03-28,,,,30.58,28.57,
